DNR Peat Inventory ID #,Profile Description Info,Peat Moisture Info,IRRB Report Name,Profile Described By,Desc_who,Desc_when,DNR Lab Data Available,Prox-Ulti Data Available
STLO-2005620-A-1060-1660,,,Riley Area,"P. Geiselman, G. Degnan, and C. Logan on June 16, 1986","P. Geiselman, G. Degnan, and C. Logan","June 16, 1986",N,N
STLO-2005620-A-1060-1780,,,Riley Area,"G. Degnan and M. Oberhelman on June 17, 1986",G. Degnan and M. Oberhelman,"June 17, 1986",N,N
STLO-2005620-A-1060-1980,,,Riley Area,"S. Nelson and D. Olson on June 26, 1986",S. Nelson and D. Olson,"June 26, 1986",N,N
STLO-2005620-A-1060-2800,,,Riley Area,"S. Nelson and P. Geiselman on July 1, 1986",S. Nelson and P. Geiselman,"July 1, 1986",N,N
STLO-2005620-A-1076-2358,,,Riley Area,"S. Nelson and G. Degnan on June 12, 1986",S. Nelson and G. Degnan,"June 12, 1986",N,N
STLO-2005620-A-1080-2550,,,Riley Area,M. Oberhelman and P. Geiselman in June 1986,M. Oberhelman and P. Geiselman,June 1986,N,N
STLO-2005620-A-1081-2639,,,Riley Area,"S. Nelson and P. Geiselman on June 30, 1986",S. Nelson and P. Geiselman,"June 30, 1986",N,N
STLO-2005620-A-1094-2180,,,Riley Area,"M. Oberhelman and D. Riihiluoma on June 4, 1986",M. Oberhelman and D. Riihiluoma,"June 4, 1986",N,N
STLO-2005620-A-1100-2400,,,Riley Area,"S. Nelson and P. Haverkost on July 3, 1986",S. Nelson and P. Haverkost,"July 3, 1986",N,N
STLO-2005620-A-1108-2883,,,Riley Area,"P. Geiselman and D. Riihiluoma on June 17, 1986",P. Geiselman and D. Riihiluoma,"June 17, 1986",N,N
STLO-2005620-A-1110-1660,,,Riley Area,"P. Geiselman, G. Degnan, and C. Logan on June 16, 1986","P. Geiselman, G. Degnan, and C. Logan","June 16, 1986",N,N
STLO-2005620-A-1110-1780,,,Riley Area,"M. Oberhelman and G. Degnan on June 17, 1986",M. Oberhelman and G. Degnan,"June 17, 1986",N,N
STLO-2005620-A-1110-1980,,,Riley Area,"S. Nelson and D. Olson on June 26, 1986",S. Nelson and D. Olson,"June 26, 1986",N,N
STLO-2005620-A-1110-2800,,,Riley Area,"S. Nelson and P. Geiselman on July 1, 1986",S. Nelson and P. Geiselman,"July 1, 1986",N,N
STLO-2005620-A-1125-2550,,,Riley Area,M. Oberhelman and P. Geiselman in June 1986,M. Oberhelman and P. Geiselman,June 1986,N,N
STLO-2005620-A-1128-2361,,,Riley Area,"S. Nelson and G. Degnan on June 12, 1986",S. Nelson and G. Degnan,"June 12, 1986",N,N
STLO-2005620-A-1128-2632,,,Riley Area,"S. Nelson and P. Geiselman on June 30, 1986",S. Nelson and P. Geiselman,"June 30, 1986",N,N
STLO-2005620-A-1140-2180,,,Riley Area,"M. Oberhelman and D. Riihiluoma on June 4, 1986",M. Oberhelman and D. Riihiluoma,"June 4, 1986",N,N
STLO-2005620-A-1150-2400,,,Riley Area,"S. Nelson and P. Haverkost on July 3, 1986",S. Nelson and P. Haverkost,"July 3, 1986",N,N
STLO-2005620-A-1158-2881,,,Riley Area,"P. Geiselman and D. Riihiluoma on June 17, 1986",P. Geiselman and D. Riihiluoma,"June 17, 1986",N,N
STLO-2005620-A-1160-1660,,,Riley Area,"P. Geiselman, G. Degnan, and C. Logan on June 16, 1986","P. Geiselman, G. Degnan, and C. Logan","June 16, 1986",N,N
STLO-2005620-A-1160-1780,,,Riley Area,"M. Oberhelman and G. Degnan on June 17, 1986",M. Oberhelman and G. Degnan,"June 17, 1986",N,N
STLO-2005620-A-1160-1980,,,Riley Area,"S. Nelson and D. Olson on June 26, 1986",S. Nelson and D. Olson,"June 26, 1986",N,N
STLO-2005620-A-1160-2800,,,Riley Area,"S. Nelson and P. Geiselman on July 1, 1986",S. Nelson and P. Geiselman,"July 1, 1986",N,N
STLO-2005620-A-1170-2550,,,Riley Area,M. Oberhelman and P. Geiselman in June 1986,M. Oberhelman and P. Geiselman,June 1986,N,N
STLO-2005620-A-1175-2625,,,Riley Area,"S. Nelson and P. Geiselman on June 30, 1986",S. Nelson and P. Geiselman,"June 30, 1986",N,N
STLO-2005620-A-1179-2365,,,Riley Area,"S. Nelson and G. Degnan on June 12, 1986",S. Nelson and G. Degnan,"June 12, 1986",N,N
STLO-2005620-A-1185-2180,,,Riley Area,"M. Oberhelman and D. Riihiluoma on June 4, 1986",M. Oberhelman and D. Riihiluoma,"June 4, 1986",N,N
STLO-2005620-A-1200-2400,,,Riley Area,"S. Nelson and P. Haverkost on July 3, 1986",S. Nelson and P. Haverkost,"July 3, 1986",N,N
STLO-2005620-A-1208-2879,,,Riley Area,"P. Geiselman and D. Riihiluoma on June 17, 1986",P. Geiselman and D. Riihiluoma,"June 17, 1986",N,N
STLO-2005620-A-1210-1660,,,Riley Area,"P. Geiselman, G. Degnan, and C. Logan on June 16, 1986","P. Geiselman, G. Degnan, and C. Logan","June 16, 1986",N,N
STLO-2005620-A-1210-1780,,,Riley Area,"M. Oberhelman and G. Degnan on June 17, 1986",M. Oberhelman and G. Degnan,"June 17, 1986",N,N
STLO-2005620-A-1210-1980,,,Riley Area,"S. Nelson and D. Olson on June 26, 1986",S. Nelson and D. Olson,"June 26, 1986",N,N
STLO-2005620-A-1210-2800,,,Riley Area,"S. Nelson and P. Geiselman on July 1, 1986",S. Nelson and P. Geiselman,"July 1, 1986",N,N
STLO-2005620-A-1215-2550,,,Riley Area,M. Oberhelman and P. Geiselman in June 1986,M. Oberhelman and P. Geiselman,June 1986,N,N
STLO-2005620-A-1222-2618,,,Riley Area,"S. Nelson and P. Geiselman on June 30, 1986",S. Nelson and P. Geiselman,"June 30, 1986",N,N
STLO-2005620-A-1230-2369,,,Riley Area,"S. Nelson and G. Degnan on June 12, 1986",S. Nelson and G. Degnan,"June 12, 1986",N,N
STLO-2005620-A-1231-2180,,,Riley Area,"M. Oberhelman and D. Riihiluoma on June 4, 1986",M. Oberhelman and D. Riihiluoma,"June 4, 1986",N,N
STLO-2005620-A-1258-2877,,,Riley Area,"P. Geiselman and D. Riihiluoma on June 18, 1986",P. Geiselman and D. Riihiluoma,"June 18, 1986",N,N
STLO-2005620-A-1260-1660,,,Riley Area,"P. Geiselman, G. Degnan, and C. Logan on June 16, 1986","P. Geiselman, G. Degnan, and C. Logan","June 16, 1986",N,N
STLO-2005620-A-1260-1780,,,Riley Area,"M. Oberhelman and G. Degnan on June 17, 1986",M. Oberhelman and G. Degnan,"June 17, 1986",N,N
STLO-2005620-A-1260-1980,,,Riley Area,"S. Nelson and D. Olson on June 26, 1986",S. Nelson and D. Olson,"June 26, 1986",N,N
STLO-2005620-A-1260-2550,,,Riley Area,M. Oberhelman and P. Geiselman in June 1986,M. Oberhelman and P. Geiselman,June 1986,N,N
STLO-2005620-A-1260-2800,,,Riley Area,"S. Nelson and P. Geiselman on July 1, 1986",S. Nelson and P. Geiselman,"July 1, 1986",N,N
STLO-2005620-A-1269-2611,,,Riley Area,"S. Nelson and P. Geiselman on June 30, 1986",S. Nelson and P. Geiselman,"June 30, 1986",N,N
STLO-2005620-A-1277-2180,,,Riley Area,"M. Oberhelman and D. Riihiluoma on June 4, 1986",M. Oberhelman and D. Riihiluoma,"June 4, 1986",N,N
STLO-2005620-A-1281-2373,,,Riley Area,"S. Nelson and G. Degnan on June 12, 1986",S. Nelson and G. Degnan,"June 12, 1986",N,N
STLO-2005620-A-128-2925,,,Riley Area,"P. Geiselman and D. Riihiluoma on June 10, 1986",P. Geiselman and D. Riihiluoma,"June 10, 1986",N,N
STLO-2005620-A-1305-2550,,,Riley Area,M. Oberhelman and P. Geiselman in June 1986,M. Oberhelman and P. Geiselman,June 1986,N,N
STLO-2005620-A-1308-2875,,,Riley Area,"P. Geiselman and D. Riihiluoma on June 18, 1986",P. Geiselman and D. Riihiluoma,"June 18, 1986",N,N
STLO-2005620-A-1310-1660,,,Riley Area,"P. Geiselman, G. Degnan, and C. Logan on June 16, 1986","P. Geiselman, G. Degnan, and C. Logan","June 16, 1986",N,N
STLO-2005620-A-1310-1780,,,Riley Area,"M. Oberhelman and G. Degnan on June 17, 1986",M. Oberhelman and G. Degnan,"June 17, 1986",N,N
STLO-2005620-A-1310-1980,,,Riley Area,"S. Nelson and D. Olson on June 26, 1986",S. Nelson and D. Olson,"June 26, 1986",N,N
STLO-2005620-A-1310-2800,,,Riley Area,"S. Nelson and P. Geiselman on July 1, 1986",S. Nelson and P. Geiselman,"July 1, 1986",N,N
STLO-2005620-A-1322-2180,,,Riley Area,"M. Oberhelman and D. Riihiluoma on June 4, 1986",M. Oberhelman and D. Riihiluoma,"June 4, 1986",N,N
STLO-2005620-A-1333-2376,,,Riley Area,"S. Nelson and G. Degnan on June 12, 1986",S. Nelson and G. Degnan,"June 12, 1986",N,N
STLO-2005620-A-1350-2550,,,Riley Area,M. Oberhelman and P. Geiselman in June 1986,M. Oberhelman and P. Geiselman,June 1986,N,N
STLO-2005620-A-135-2550,,,Riley Area,M. Oberhelman and P. Geiselman in June 1986,M. Oberhelman and P. Geiselman,June 1986,N,N
STLO-2005620-A-1358-2872,,,Riley Area,"P. Geiselman and D. Riihiluoma on June 18, 1986",P. Geiselman and D. Riihiluoma,"June 18, 1986",N,N
STLO-2005620-A-1360-1660,,,Riley Area,"P. Geiselman, G. Degnan, and C. Logan on June 16, 1986","P. Geiselman, G. Degnan, and C. Logan","June 16, 1986",N,N
STLO-2005620-A-1360-1780,,,Riley Area,"M. Oberhelman and G. Degnan on June 17, 1986",M. Oberhelman and G. Degnan,"June 17, 1986",N,N
STLO-2005620-A-1360-1980,,,Riley Area,"S. Nelson and D. Olson on June 26, 1986",S. Nelson and D. Olson,"June 26, 1986",N,N
STLO-2005620-A-1360-2800,,,Riley Area,"S. Nelson and P. Geiselman on July 1, 1986",S. Nelson and P. Geiselman,"July 1, 1986",N,N
STLO-2005620-A-1368-2180,,,Riley Area,"M. Oberhelman and D. Riihiluoma on June 4, 1986",M. Oberhelman and D. Riihiluoma,"June 4, 1986",N,N
STLO-2005620-A-137-2180,,,Riley Area,"M. Oberhelman and D. Riihiluoma on June 4, 1986",M. Oberhelman and D. Riihiluoma,"June 4, 1986",N,N
STLO-2005620-A-1384-2380,,,Riley Area,"S. Nelson and G. Degnan on June 12, 1986",S. Nelson and G. Degnan,"June 12, 1986",N,N
STLO-2005620-A-1395-2550,,,Riley Area,M. Oberhelman and P. Geiselman in June 1986,M. Oberhelman and P. Geiselman,June 1986,N,N
STLO-2005620-A-1408-2870,,,Riley Area,"P. Geiselman and D. Riihiluoma on June 18, 1986",P. Geiselman and D. Riihiluoma,"June 18, 1986",N,N
STLO-2005620-A-1410-1660,,,Riley Area,"P. Geiselman, G. Degnan, and C. Logan on June 16, 1986","P. Geiselman, G. Degnan, and C. Logan","June 16, 1986",N,N
STLO-2005620-A-1410-1780,,,Riley Area,"M. Oberhelman and G. Degnan on June 17, 1986",M. Oberhelman and G. Degnan,"June 17, 1986",N,N
STLO-2005620-A-1410-1980,,,Riley Area,"S. Nelson and D. Olson on June 26, 1986",S. Nelson and D. Olson,"June 26, 1986",N,N
STLO-2005620-A-1410-2800,,,Riley Area,"S. Nelson and P. Geiselman on July 1, 1986",S. Nelson and P. Geiselman,"July 1, 1986",N,N
STLO-2005620-A-141-2779,,,Riley Area,"S. Nelson and P. Geiselman on June 30, 1986",S. Nelson and P. Geiselman,"June 30, 1986",N,N
STLO-2005620-A-1413-2180,,,Riley Area,"M. Oberhelman and D. Riihiluoma on June 4, 1986",M. Oberhelman and D. Riihiluoma,"June 4, 1986",N,N
STLO-2005620-A-1435-2384,,,Riley Area,"S. Nelson and G. Degnan on June 12, 1986",S. Nelson and G. Degnan,"June 12, 1986",N,N
STLO-2005620-A-1440-2550,,,Riley Area,M. Oberhelman and P. Geiselman in June 1986,M. Oberhelman and P. Geiselman,June 1986,N,N
STLO-2005620-A-1458-2868,,,Riley Area,"P. Geiselman and D. Riihiluoma on June 18, 1986",P. Geiselman and D. Riihiluoma,"June 18, 1986",N,N
STLO-2005620-A-1459-2180,,,Riley Area,"M. Oberhelman and D. Riihiluoma on June 4, 1986",M. Oberhelman and D. Riihiluoma,"June 4, 1986",N,N
STLO-2005620-A-1460-1660,,,Riley Area,"P. Geiselman, G. Degnan, and C. Logan on June 16, 1986","P. Geiselman, G. Degnan, and C. Logan","June 16, 1986",N,N
STLO-2005620-A-1460-1780,,,Riley Area,"M. Oberhelman and G. Degnan on June 17, 1986",M. Oberhelman and G. Degnan,"June 17, 1986",N,N
STLO-2005620-A-1460-1980,,,Riley Area,"S. Nelson and D. Olson on June 26, 1986",S. Nelson and D. Olson,"June 26, 1986",N,N
STLO-2005620-A-1460-2800,,,Riley Area,"S. Nelson and P. Geiselman on July 1, 1986",S. Nelson and P. Geiselman,"July 1, 1986",N,N
STLO-2005620-A-1485-2550,,,Riley Area,M. Oberhelman and P. Geiselman in June 1986,M. Oberhelman and P. Geiselman,June 1986,N,N
STLO-2005620-A-1486-2387,,,Riley Area,"S. Nelson and G. Degnan on June 12, 1986",S. Nelson and G. Degnan,"June 12, 1986",N,N
STLO-2005620-A-150-1800,,,Riley Area,"M. Oberhelman and G. Degnan on July 2, 1986",M. Oberhelman and G. Degnan,"July 2, 1986",N,N
STLO-2005620-A-150-2000,,,Riley Area,"R. Johnson, G. Degnan, and P. Haverkost on June 25, 1986","R. Johnson, G. Degnan, and P. Haverkost","June 25, 1986",N,N
STLO-2005620-A-150-2400,,,Riley Area,"S. Nelson and P. Haverkost on July 3, 1986",S. Nelson and P. Haverkost,"July 3, 1986",N,N
STLO-2005620-A-150-3200,,,Riley Area,"M. Oberhelman and P. Geiselman on June 24, 1986",M. Oberhelman and P. Geiselman,"June 24, 1986",N,N
STLO-2005620-A-1505-2180,,,Riley Area,"M. Oberhelman and D. Riihiluoma on June 4, 1986",M. Oberhelman and D. Riihiluoma,"June 4, 1986",N,N
STLO-2005620-A-1508-2866,,,Riley Area,"P. Geiselman and D. Riihiluoma on June 18, 1986",P. Geiselman and D. Riihiluoma,"June 18, 1986",N,N
STLO-2005620-A-1510-1660,,,Riley Area,"P. Geiselman, G. Degnan, and C. Logan on June 16, 1986","P. Geiselman, G. Degnan, and C. Logan","June 16, 1986",N,N
STLO-2005620-A-1510-1780,,,Riley Area,"M. Oberhelman and G. Degnan on June 17, 1986",M. Oberhelman and G. Degnan,"June 17, 1986",N,N
STLO-2005620-A-1510-1980,,,Riley Area,"S. Nelson and D. Olson on June 26, 1986",S. Nelson and D. Olson,"June 26, 1986",N,N
STLO-2005620-A-1510-2800,,,Riley Area,"S. Nelson and P. Geiselman on July 1, 1986",S. Nelson and P. Geiselman,"July 1, 1986",N,N
STLO-2005620-A-1530-2550,,,Riley Area,M. Oberhelman and P. Geiselman in June 1986,M. Oberhelman and P. Geiselman,June 1986,N,N
STLO-2005620-A-1538-2391,,,Riley Area,"S. Nelson and G. Degnan on June 12, 1986",S. Nelson and G. Degnan,"June 12, 1986",N,N
STLO-2005620-A-154-2291,,,Riley Area,"S. Nelson and G. Degnan on June 12, 1986",S. Nelson and G. Degnan,"June 12, 1986",N,N
STLO-2005620-A-1550-2180,,,Riley Area,"M. Oberhelman and D. Riihiluoma on June 4, 1986",M. Oberhelman and D. Riihiluoma,"June 4, 1986",N,N
STLO-2005620-A-1558-2864,,,Riley Area,"P. Geiselman and D. Riihiluoma on June 18, 1986",P. Geiselman and D. Riihiluoma,"June 18, 1986",N,N
STLO-2005620-A-1560-1660,,,Riley Area,"P. Geiselman, G. Degnan, and C. Logan on June 16, 1986","P. Geiselman, G. Degnan, and C. Logan","June 16, 1986",N,N
STLO-2005620-A-1560-1780,,,Riley Area,"M. Oberhelman and G. Degnan on June 17, 1986",M. Oberhelman and G. Degnan,"June 17, 1986",N,N
STLO-2005620-A-1560-1980,,,Riley Area,"S. Nelson and D. Olson on June 26, 1986",S. Nelson and D. Olson,"June 26, 1986",N,N
STLO-2005620-A-1560-2800,,,Riley Area,"S. Nelson and P. Geiselman on July 1, 1986",S. Nelson and P. Geiselman,"July 1, 1986",N,N
STLO-2005620-A-1575-2550,,,Riley Area,M. Oberhelman and P. Geiselman in June 1986,M. Oberhelman and P. Geiselman,June 1986,N,N
STLO-2005620-A-1588-2395,,,Riley Area,"S. Nelson and G. Degnan on June 12, 1986",S. Nelson and G. Degnan,"June 12, 1986",N,N
STLO-2005620-A-1596-2180,,,Riley Area,"M. Oberhelman and D. Riihiluoma on June 4, 1986",M. Oberhelman and D. Riihiluoma,"June 4, 1986",N,N
STLO-2005620-A-1608-2862,,,Riley Area,"P. Geiselman and D. Riihiluoma on June 18, 1986",P. Geiselman and D. Riihiluoma,"June 18, 1986",N,N
STLO-2005620-A-1609-2397,,,Riley Area,"S. Nelson and G. Degnan on June 12, 1986",S. Nelson and G. Degnan,"June 12, 1986",N,N
STLO-2005620-A-1610-1660,,,Riley Area,"P. Geiselman, G. Degnan, and C. Logan on June 16, 1986","P. Geiselman, G. Degnan, and C. Logan","June 16, 1986",N,N
STLO-2005620-A-1610-1780,,,Riley Area,"M. Oberhelman and G. Degnan on June 17, 1986",M. Oberhelman and G. Degnan,"June 17, 1986",N,N
STLO-2005620-A-1610-1980,,,Riley Area,"S. Nelson and D. Olson on June 26, 1986",S. Nelson and D. Olson,"June 26, 1986",N,N
STLO-2005620-A-1610-2800,,,Riley Area,"S. Nelson and P. Geiselman on July 1, 1986",S. Nelson and P. Geiselman,"July 1, 1986",N,N
STLO-2005620-A-1620-2550,,,Riley Area,M. Oberhelman and P. Geiselman in June 1986,M. Oberhelman and P. Geiselman,June 1986,N,N
STLO-2005620-A-170-2923,,,Riley Area,"P. Geiselman and D. Riihiluoma on June 10, 1986",P. Geiselman and D. Riihiluoma,"June 10, 1986",N,N
STLO-2005620-A-180-2550,,,Riley Area,M. Oberhelman and P. Geiselman in June 1986,M. Oberhelman and P. Geiselman,June 1986,N,N
STLO-2005620-A-182-2180,,,Riley Area,"M. Oberhelman and D. Riihiluoma on June 4, 1986",M. Oberhelman and D. Riihiluoma,"June 4, 1986",N,N
STLO-2005620-A-188-2772,,,Riley Area,"S. Nelson and P. Geiselman on June 30, 1986",S. Nelson and P. Geiselman,"June 30, 1986",N,N
STLO-2005620-A-200-2000,,,Riley Area,"R. Johnson, G. Degnan, and P. Haverkost on June 25, 1986","R. Johnson, G. Degnan, and P. Haverkost","June 25, 1986",N,N
STLO-2005620-A-200-2400,,,Riley Area,"S. Nelson and P. Haverkost on July 3, 1986",S. Nelson and P. Haverkost,"July 3, 1986",N,N
STLO-2005620-A-200-3200,,,Riley Area,"M. Oberhelman and P. Geiselman on June 24, 1986",M. Oberhelman and P. Geiselman,"June 24, 1986",N,N
STLO-2005620-A-205-2295,,,Riley Area,"S. Nelson and G. Degnan on June 12, 1986",S. Nelson and G. Degnan,"June 12, 1986",N,N
STLO-2005620-A-213-2921,,,Riley Area,"P. Geiselman and D. Riihiluoma on June 10, 1986",P. Geiselman and D. Riihiluoma,"June 10, 1986",N,N
STLO-2005620-A-225-2550,,,Riley Area,M. Oberhelman and P. Geiselman in June 1986,M. Oberhelman and P. Geiselman,June 1986,N,N
STLO-2005620-A-228-2180,,,Riley Area,"M. Oberhelman and D. Riihiluoma on June 4, 1986",M. Oberhelman and D. Riihiluoma,"June 4, 1986",N,N
STLO-2005620-A-235-2765,,,Riley Area,"S. Nelson and P. Geiselman on June 30, 1986",S. Nelson and P. Geiselman,"June 30, 1986",N,N
STLO-2005620-A-250-2000,,,Riley Area,"R. Johnson, G. Degnan, and P. Haverkost on June 25, 1986","R. Johnson, G. Degnan, and P. Haverkost","June 25, 1986",N,N
STLO-2005620-A-250-2400,,,Riley Area,"S. Nelson and P. Haverkost on July 3, 1986",S. Nelson and P. Haverkost,"July 3, 1986",N,N
STLO-2005620-A-250-3200,,,Riley Area,"M. Oberhelman and P. Geiselman on June 24, 1986",M. Oberhelman and P. Geiselman,"June 24, 1986",N,N
STLO-2005620-A-255-2919,,,Riley Area,"P. Geiselman and D. Riihiluoma on June 10, 1986",P. Geiselman and D. Riihiluoma,"June 10, 1986",N,N
STLO-2005620-A-256-2299,,,Riley Area,"S. Nelson and G. Degnan on June 12, 1986",S. Nelson and G. Degnan,"June 12, 1986",N,N
STLO-2005620-A-270-2550,,,Riley Area,M. Oberhelman and P. Geiselman in June 1986,M. Oberhelman and P. Geiselman,June 1986,N,N
STLO-2005620-A-274-2180,,,Riley Area,"M. Oberhelman and D. Riihiluoma on June 4, 1986",M. Oberhelman and D. Riihiluoma,"June 4, 1986",N,N
STLO-2005620-A-282-2758,,,Riley Area,"S. Nelson and P. Geiselman on June 30, 1986",S. Nelson and P. Geiselman,"June 30, 1986",N,N
STLO-2005620-A-298-2917,,,Riley Area,"P. Geiselman and D. Riihiluoma on June 10, 1986",P. Geiselman and D. Riihiluoma,"June 10, 1986",N,N
STLO-2005620-A-300-2000,,,Riley Area,"R. Johnson, G. Degnan, and P. Haverkost on June 25, 1986","R. Johnson, G. Degnan, and P. Haverkost","June 25, 1986",N,N
STLO-2005620-A-300-2400,,,Riley Area,"S. Nelson and P. Haverkost on July 3, 1986",S. Nelson and P. Haverkost,"July 3, 1986",N,N
STLO-2005620-A-300-3200,,,Riley Area,"M. Oberhelman and P. Geiselman on June 24, 1986",M. Oberhelman and P. Geiselman,"June 24, 1986",N,N
STLO-2005620-A-308-2302,,,Riley Area,"S. Nelson and G. Degnan on June 12, 1986",S. Nelson and G. Degnan,"June 12, 1986",N,N
STLO-2005620-A-315-2550,,,Riley Area,M. Oberhelman and P. Geiselman in June 1986,M. Oberhelman and P. Geiselman,June 1986,N,N
STLO-2005620-A-319-2180,,,Riley Area,"M. Oberhelman and D. Riihiluoma on June 4, 1986",M. Oberhelman and D. Riihiluoma,"June 4, 1986",N,N
STLO-2005620-A-329-2751,,,Riley Area,"S. Nelson and P. Geiselman on June 30, 1986",S. Nelson and P. Geiselman,"June 30, 1986",N,N
STLO-2005620-A-340-2916,,,Riley Area,"P. Geiselman and D. Riihiluoma on June 10, 1986",P. Geiselman and D. Riihiluoma,"June 10, 1986",N,N
STLO-2005620-A-350-2000,,,Riley Area,"R. Johnson, G. Degnan, and P. Haverkost on June 25, 1986","R. Johnson, G. Degnan, and P. Haverkost","June 25, 1986",N,N
STLO-2005620-A-350-2400,,,Riley Area,"S. Nelson and P. Haverkost on July 3, 1986",S. Nelson and P. Haverkost,"July 3, 1986",N,N
STLO-2005620-A-350-3200,,,Riley Area,"M. Oberhelman and P. Geiselman on June 24, 1986",M. Oberhelman and P. Geiselman,"June 24, 1986",N,N
STLO-2005620-A-359-2306,,,Riley Area,"S. Nelson and G. Degnan on June 12, 1986",S. Nelson and G. Degnan,"June 12, 1986",N,N
STLO-2005620-A-360-2550,,,Riley Area,M. Oberhelman and P. Geiselman in June 1986,M. Oberhelman and P. Geiselman,June 1986,N,N
STLO-2005620-A-365-2180,,,Riley Area,"M. Oberhelman and D. Riihiluoma on June 4, 1986",M. Oberhelman and D. Riihiluoma,"June 4, 1986",N,N
STLO-2005620-A-376-2744,,,Riley Area,"S. Nelson and P. Geiselman on June 30, 1986",S. Nelson and P. Geiselman,"June 30, 1986",N,N
STLO-2005620-A-383-2914,,,Riley Area,"P. Geiselman and D. Riihiluoma on June 10, 1986",P. Geiselman and D. Riihiluoma,"June 10, 1986",N,N
STLO-2005620-A-400-2000,,,Riley Area,"R. Johnson, G. Degnan, and P. Haverkost on June 25, 1986","R. Johnson, G. Degnan, and P. Haverkost","June 25, 1986",N,N
STLO-2005620-A-400-2400,,,Riley Area,"S. Nelson and P. Haverkost on July 3, 1986",S. Nelson and P. Haverkost,"July 3, 1986",N,N
STLO-2005620-A-400-3200,,,Riley Area,"M. Oberhelman and P. Geiselman on June 24, 1986",M. Oberhelman and P. Geiselman,"June 24, 1986",N,N
STLO-2005620-A-405-2550,,,Riley Area,M. Oberhelman and P. Geiselman in June 1986,M. Oberhelman and P. Geiselman,June 1986,N,N
STLO-2005620-A-410-2180,,,Riley Area,"M. Oberhelman and D. Riihiluoma on June 4, 1986",M. Oberhelman and D. Riihiluoma,"June 4, 1986",N,N
STLO-2005620-A-410-2310,,,Riley Area,"S. Nelson and G. Degnan on June 12, 1986",S. Nelson and G. Degnan,"June 12, 1986",N,N
STLO-2005620-A-423-2737,,,Riley Area,"S. Nelson and P. Geiselman on June 30, 1986",S. Nelson and P. Geiselman,"June 30, 1986",N,N
